2020-05-22T18:45:05.884Z|46804e06c2a89df|UNKNOWN|UNKNOWN|anonymous|jfrou@01e8yv7km6r0cgmtkp8g2q90x1|C|TKN|{"added":{"owner":"jfrou@01e8yv7km6r0cgmtkp8g2q90x1","created":"1590173105699","subject":"jfrou@01e8yv7km6r0cgmtkp8g2q90x1","scope":"admin","id":"7e3dfbbf-1094-4967-852e-33134d1c6524","type":"generic"}}
2020-05-25T15:30:35.487Z|153ae513b6350993|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590420635479","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590421235479","id":"773cd63f-55a6-4e49-8e69-02135eae6165","type":"generic"}}
2020-05-25T15:40:18.712Z|1eb43737a5e4559e|UNKNOWN|UNKNOWN|jffe@000|jffe@000/users/anonymous|C|TKN|{"added":{"owner":"jffe@000","created":"1590421218695","subject":"jffe@000/users/anonymous","scope":"applied-permissions/user api:*","expiry":"1590421818695","id":"88f6555d-2676-458f-ac07-3e67ca95db37","type":"generic","username":"anonymous"}}
2020-05-25T15:40:35.524Z|48c7b4cc1d8af561|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590421235514","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590421835514","id":"71419dda-853c-4ca7-ab13-f0ff7ed1e050","type":"generic"}}
2020-05-25T15:40:35.525Z|5c4994853ddad765|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590421235514","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590421835514","id":"dcbef949-abfd-45bc-b5ce-62cc107c36a2","type":"generic"}}
2020-05-25T15:40:35.530Z|e1e959534a4a21d|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590421235515","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590421835515","id":"275a232b-0f79-49ba-9ede-007a04b7b0a9","type":"generic"}}
2020-05-25T15:40:35.534Z|645bcb014a47c9f5|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590421235516","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590421835516","id":"fc3bbaf5-8e06-481d-9776-1e8ef375c654","type":"generic"}}
2020-05-25T15:50:18.738Z|728f0bcf88e45ef8|UNKNOWN|UNKNOWN|jffe@000|jffe@000/users/anonymous|C|TKN|{"added":{"owner":"jffe@000","created":"1590421818732","subject":"jffe@000/users/anonymous","scope":"applied-permissions/user api:*","expiry":"1590422418732","id":"f433f6ed-3040-4167-90d4-751de1dc2b72","type":"generic","username":"anonymous"}}
2020-05-25T15:50:35.561Z|2970887d14537e8a|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590421835551","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590422435551","id":"826a1c98-56b9-4baf-bda0-7e49a7e516de","type":"generic"}}
2020-05-25T15:50:35.563Z|44afcda4e5392925|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590421835551","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590422435551","id":"6b7a80b9-695b-4ba2-b84a-5d579128de49","type":"generic"}}
2020-05-25T15:50:35.563Z|d6cb1888c92dab0|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590421835551","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590422435551","id":"2ce564f3-3f3d-4653-a677-3fa9a6f44946","type":"generic"}}
2020-05-25T15:50:35.569Z|253f531c5e233943|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590421835552","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590422435552","id":"bb6a70b6-7492-4e2c-a3f1-5b0d59e03bbc","type":"generic"}}
2020-05-25T16:00:18.812Z|2e5a8a0c7e4a3939|UNKNOWN|UNKNOWN|jffe@000|jffe@000/users/anonymous|C|TKN|{"added":{"owner":"jffe@000","created":"1590422418801","subject":"jffe@000/users/anonymous","scope":"applied-permissions/user api:*","expiry":"1590423018801","id":"f06e9418-52ef-42d9-9da0-657d464f365a","type":"generic","username":"anonymous"}}
2020-05-25T16:00:35.629Z|38a472e68ecc1c54|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590422435618","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590423035618","id":"06e0f27f-8d19-4d0c-8c6d-4417187d8cb4","type":"generic"}}
2020-05-25T16:00:35.630Z|7e6a37b2e45c74ff|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590422435618","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590423035618","id":"dfa0d3fd-8718-4395-89d8-dd1201e32fcb","type":"generic"}}
2020-05-25T16:00:35.630Z|20ddc75761514177|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590422435619","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590423035619","id":"b2e0fe81-7841-45cd-b687-097e234b6a92","type":"generic"}}
2020-05-25T16:00:35.631Z|75d5ef9fa29d1db1|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590422435618","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590423035618","id":"fafb81fe-30f7-4b21-82ab-6ba24ee1f065","type":"generic"}}
2020-05-25T16:10:18.867Z|295a2f9e9fa85f99|UNKNOWN|UNKNOWN|jffe@000|jffe@000/users/anonymous|C|TKN|{"added":{"owner":"jffe@000","created":"1590423018856","subject":"jffe@000/users/anonymous","scope":"applied-permissions/user api:*","expiry":"1590423618856","id":"1dc95f46-ec41-46dd-ad83-f8eefb753da3","type":"generic","username":"anonymous"}}
2020-05-25T16:10:35.658Z|5459f4ba4526a9f3|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590423035647","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590423635647","id":"6ed8edfd-6325-4c19-b14f-5c80e190c052","type":"generic"}}
2020-05-25T16:10:35.659Z|38d1f6c1bf4851f3|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590423035651","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590423635651","id":"71781ae0-5830-419b-9587-d623290c5325","type":"generic"}}
2020-05-25T16:10:35.659Z|5a314319418e733f|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590423035650","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590423635650","id":"9d78b976-73b1-498f-be8d-58be6661cf9e","type":"generic"}}
2020-05-25T16:10:35.659Z|10fbb33e061257|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590423035650","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590423635650","id":"4a7c06f7-2036-4216-9ab3-9e61240c65d4","type":"generic"}}
2020-05-25T16:20:18.954Z|2918e07625f3178c|UNKNOWN|UNKNOWN|jffe@000|jffe@000/users/anonymous|C|TKN|{"added":{"owner":"jffe@000","created":"1590423618952","subject":"jffe@000/users/anonymous","scope":"applied-permissions/user api:*","expiry":"1590424218952","id":"ba84edbc-f022-4d1f-95f2-db23a870af47","type":"generic","username":"anonymous"}}
2020-05-25T16:20:35.689Z|30f174c3e69383fd|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590423635678","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590424235678","id":"865e7e74-bd3d-4547-8180-ac3d9ff196f7","type":"generic"}}
2020-05-25T16:20:35.690Z|5d1e18574631bafc|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590423635678","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590424235678","id":"31d51aa4-43f9-4acf-ac27-016779e1c5ef","type":"generic"}}
2020-05-25T16:20:35.690Z|3ec1e011981fe3ac|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590423635679","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590424235679","id":"dee0a805-2b35-4524-a071-4528a6579ee4","type":"generic"}}
2020-05-25T16:20:35.717Z|445e64ef63d23d7c|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590423635680","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590424235680","id":"1e483e35-240a-475d-a796-687a25595199","type":"generic"}}
2020-05-25T16:30:18.996Z|3ad0b5786d266587|UNKNOWN|UNKNOWN|jffe@000|jffe@000/users/anonymous|C|TKN|{"added":{"owner":"jffe@000","created":"1590424218994","subject":"jffe@000/users/anonymous","scope":"applied-permissions/user api:*","expiry":"1590424818994","id":"8add703a-4021-4779-92e8-e7898caae840","type":"generic","username":"anonymous"}}
2020-05-25T16:30:35.736Z|4d792c7a2b410c|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590424235725","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590424835725","id":"74acdfe9-b6f0-43d2-b662-773ea6027e39","type":"generic"}}
2020-05-25T16:30:35.737Z|544587ba5a8824b9|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590424235727","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590424835727","id":"4f3b960e-8924-4da8-b2f4-8eb2b4109e54","type":"generic"}}
2020-05-25T16:30:35.737Z|335c450c9161a1cf|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590424235731","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590424835731","id":"9a9a8dad-db83-4927-aa99-7d55a96acf99","type":"generic"}}
2020-05-25T16:30:35.737Z|5376d0e154678f5d|UNKNOWN|UNKNOWN|jffe@000|jffe@000|C|TKN|{"added":{"owner":"jffe@000","created":"1590424235728","subject":"jffe@000","scope":"applied-permissions/admin api:*","expiry":"1590424835728","id":"41ab8496-c971-4cdb-825d-0405b9a749c5","type":"generic"}}
